scenario_id,task_id,tube_id,time_s,ax_mm_s2,ay_mm_s2,az_mm_s2,motion_type,notes
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.072,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.092,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.112,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.132,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.152,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.172,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.192,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.212,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.232,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.252,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.272,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.292,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.312,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.332,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.352,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.372,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.392,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.412,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.432,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.452,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.472,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.492,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.512,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.532,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.552,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.572,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.592,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.612,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-007,TUBE-7B1-007,59.62,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.62,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.64,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.66,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.68,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.7,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.72,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.74,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.76,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.78,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.8,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.82,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.84,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.86,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.88,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.9,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.92,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.94,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.96,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,59.98,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.0,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.02,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.04,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.06,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.08,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.1,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.12,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.14,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.16,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.18,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.2,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.22,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.24,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.26,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.28,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.3,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.32,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.34,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.36,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.38,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.4,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.42,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.44,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.448,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.448,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.468,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.488,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.508,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.528,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.548,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.568,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.588,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.608,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.628,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.648,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.668,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.688,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.708,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.728,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.748,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.768,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.788,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.808,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.828,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.848,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.868,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.888,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.908,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.928,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.948,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.968,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.973,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.973,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,60.993,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.013,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.033,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.053,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.073,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.093,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.113,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.133,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.153,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.173,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.193,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.213,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.233,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.253,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.273,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.293,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.313,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.333,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.353,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.373,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.393,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.413,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.433,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.453,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.473,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.493,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.513,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.533,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.553,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.573,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.573,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.593,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.613,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.633,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.653,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.673,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.693,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.713,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.733,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.753,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.773,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.793,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.813,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.833,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.853,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.873,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.893,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.913,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.933,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.953,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.973,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,61.993,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.013,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.033,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.053,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.073,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.093,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.098,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.098,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.118,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.138,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.158,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.178,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.198,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.218,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.238,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.258,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.278,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.298,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.318,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.338,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.358,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.378,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.398,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.418,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.438,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.458,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.478,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.498,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
pick_failure_test,TASK-7B1-008,TUBE-7B1-008,62.518,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
